train_mae,valid_mae,train_rmse,valid_rmse,n_estimators,max_depth,min_samples,max_features,warm_start
1.153468739730261,1.8027562021623775,2.0809445159486333,3.50634404760998,100,20,10,2,False
1.0409802266625792,1.7684641345445775,1.9130011087401024,3.5386688888779467,100,20,10,4,True
1.0409802266625792,1.7684641345445775,1.9130011087401024,3.5386688888779467,100,20,10,4,False
1.0020356906321723,1.7697075998522345,1.8664487102564893,3.5545470829218266,100,20,10,6,True
1.0020356906321723,1.7697075998522345,1.8664487102564893,3.5545470829218266,100,20,10,6,False
0.9876139668902774,1.7874602150634484,1.8468370796506814,3.584685083231784,100,20,10,8,True
0.9876139668902774,1.7874602150634484,1.8468370796506814,3.584685083231784,100,20,10,8,False
0.9780178340567656,1.7985072457214444,1.8381695807459775,3.624182048337241,100,20,10,10,True
0.9780178340567656,1.7985072457214444,1.8381695807459775,3.624182048337241,100,20,10,10,False
1.3932277184783683,1.8752016923994208,2.489004468960308,3.5798776137547863,100,20,20,2,True
1.3932277184783683,1.8752016923994208,2.489004468960308,3.5798776137547863,100,20,20,2,False
1.2862936015640531,1.8136919936842155,2.329241861619141,3.588800533401127,100,20,20,4,True
1.2862936015640531,1.8136919936842155,2.329241861619141,3.588800533401127,100,20,20,4,False
1.2501317820032396,1.814235529139301,2.2762200968210835,3.6045544768796294,100,20,20,6,True
1.2501317820032396,1.814235529139301,2.2762200968210835,3.6045544768796294,100,20,20,6,False
1.2352569898158203,1.8320383464339918,2.2503642213001216,3.6509662392853466,100,20,20,8,True
1.2352569898158203,1.8320383464339918,2.2503642213001216,3.6509662392853466,100,20,20,8,False
1.22408931157719,1.8398967846626126,2.2347133043110254,3.682234620540545,100,20,20,10,True
1.22408931157719,1.8398967846626126,2.2347133043110254,3.682234620540545,100,20,20,10,False
0.6487895080119946,1.7341024673331673,1.1839873939171024,3.429194851002309,100,25,2,2,True
0.6487895080119946,1.7341024673331673,1.1839873939171024,3.429194851002309,100,25,2,2,False
0.6331043799431538,1.7141376006304208,1.176065635792611,3.4693387323823277,100,25,2,4,True
0.6331043799431538,1.7141376006304208,1.176065635792611,3.4693387323823277,100,25,2,4,False
0.6338364862738876,1.7282528624155045,1.187647174405487,3.507456812579724,100,25,2,6,True
0.6338364862738876,1.7282528624155045,1.187647174405487,3.507456812579724,100,25,2,6,False
0.6378159883939036,1.7591136012870872,1.1989550819475567,3.562331796009078,100,25,2,8,True
0.6378159883939036,1.7591136012870872,1.1989550819475567,3.562331796009078,100,25,2,8,False
0.6453155416699698,1.776233806097368,1.2131782276334029,3.5861874641429092,100,25,2,10,True
0.6453155416699698,1.776233806097368,1.2131782276334029,3.5861874641429092,100,25,2,10,False
0.8598213314537633,1.7641226842096416,1.5996690752529454,3.452870127777104,100,25,5,2,True
0.8598213314537633,1.7641226842096416,1.5996690752529454,3.452870127777104,100,25,5,2,False
0.7873006877520551,1.7319549647670052,1.4987926545817911,3.4844742434545837,100,25,5,4,True
0.7873006877520551,1.7319549647670052,1.4987926545817911,3.4844742434545837,100,25,5,4,False
0.76563461003087,1.7521817667123338,1.4757185061901752,3.507983456813013,100,25,5,6,True
0.76563461003087,1.7521817667123338,1.4757185061901752,3.507983456813013,100,25,5,6,False
0.7579111042572051,1.7599422477144484,1.4719080895150278,3.5656276403655025,100,25,5,8,True
0.7579111042572051,1.7599422477144484,1.4719080895150278,3.5656276403655025,100,25,5,8,False
0.7527161878235198,1.776266505427203,1.473731503595965,3.6141985436413933,100,25,5,10,True
0.7527161878235198,1.776266505427203,1.473731503595965,3.6141985436413933,100,25,5,10,False
1.1165445506660032,1.8092287623181151,2.0358324090570674,3.5142478410919424,100,25,10,2,True
1.1165445506660032,1.8092287623181151,2.0358324090570674,3.5142478410919424,100,25,10,2,False
1.0222281286644492,1.7645104508344793,1.9007360979665349,3.519383378904811,100,25,10,4,True
1.0222281286644492,1.7645104508344793,1.9007360979665349,3.519383378904811,100,25,10,4,False
0.9837997806143957,1.758217820234796,1.85447732026525,3.537747070007264,100,25,10,6,True
0.9837997806143957,1.758217820234796,1.85447732026525,3.537747070007264,100,25,10,6,False
0.9691718534382613,1.7871408343728024,1.8299054311411376,3.6043515058521938,100,25,10,8,True
0.9691718534382613,1.7871408343728024,1.8299054311411376,3.6043515058521938,100,25,10,8,False
0.9612926869379329,1.8035621560409811,1.8286725243520765,3.629856967578541,100,25,10,10,True
0.9612926869379329,1.8035621560409811,1.8286725243520765,3.629856967578541,100,25,10,10,False
1.3812731244849232,1.869163714880971,2.4748190909136984,3.582265456072506,100,25,20,2,True
1.3812731244849232,1.869163714880971,2.4748190909136984,3.582265456072506,100,25,20,2,False
1.277249745035215,1.8137368503850968,2.3169697479821383,3.579885982347162,100,25,20,4,True
1.277249745035215,1.8137368503850968,2.3169697479821383,3.579885982347162,100,25,20,4,False
1.2432068040974036,1.8169253119587463,2.267126515164977,3.6043226011570164,100,25,20,6,True
1.2432068040974036,1.8169253119587463,2.267126515164977,3.6043226011570164,100,25,20,6,False
1.2300550460615538,1.8311606988681028,2.2469987033623893,3.651424740901194,100,25,20,8,True
1.2300550460615538,1.8311606988681028,2.2469987033623893,3.651424740901194,100,25,20,8,False
1.2187074589438027,1.8403070633193843,2.233919226016353,3.6863046849189565,100,25,20,10,True
1.2187074589438027,1.8403070633193843,2.233919226016353,3.6863046849189565,100,25,20,10,False
0.6349797369463027,1.733737295860202,1.1732395979612011,3.4241607804632053,100,30,2,2,True
0.6349797369463027,1.733737295860202,1.1732395979612011,3.4241607804632053,100,30,2,2,False
0.6247483305974874,1.7087606377210667,1.165589988607907,3.4534018633472723,100,30,2,4,True
0.6247483305974874,1.7087606377210667,1.165589988607907,3.4534018633472723,100,30,2,4,False
0.6328389547565519,1.7270990569172608,1.1890750737850087,3.4896799606733104,100,30,2,6,True
0.6328389547565519,1.7270990569172608,1.1890750737850087,3.4896799606733104,100,30,2,6,False
0.6325600631179752,1.7557944620980845,1.19514566524046,3.563790870100903,100,30,2,8,True
0.6325600631179752,1.7557944620980845,1.19514566524046,3.563790870100903,100,30,2,8,False
0.6449263111627013,1.7638411837986494,1.2163624376912774,3.582875410873134,100,30,2,10,True
0.6449263111627013,1.7638411837986494,1.2163624376912774,3.582875410873134,100,30,2,10,False
0.8511168899404672,1.754050731689386,1.5898169625122454,3.460872723313427,100,30,5,2,True
0.8511168899404672,1.754050731689386,1.5898169625122454,3.460872723313427,100,30,5,2,False
0.783633319059173,1.7306032048318456,1.4994887504809578,3.4905038177223062,100,30,5,4,True
0.783633319059173,1.7306032048318456,1.4994887504809578,3.4905038177223062,100,30,5,4,False
0.7633500316168996,1.7398681779502907,1.4781003823489605,3.515756457427209,100,30,5,6,True
0.7633500316168996,1.7398681779502907,1.4781003823489605,3.515756457427209,100,30,5,6,False
0.7536967253302435,1.757693460830372,1.4651313292478991,3.564654675395008,100,30,5,8,True
0.7536967253302435,1.757693460830372,1.4651313292478991,3.564654675395008,100,30,5,8,False
0.7546485972270752,1.7691463470986457,1.4764207353975147,3.594705523495349,100,30,5,10,True
0.7546485972270752,1.7691463470986457,1.4764207353975147,3.594705523495349,100,30,5,10,False
1.1140234319350584,1.812537991069176,2.031823115290254,3.531641105056136,100,30,10,2,True
1.1140234319350584,1.812537991069176,2.031823115290254,3.531641105056136,100,30,10,2,False
1.0192900505855975,1.7589619945837545,1.899207296107038,3.5178761682548068,100,30,10,4,True
1.0192900505855975,1.7589619945837545,1.899207296107038,3.5178761682548068,100,30,10,4,False
0.9844607638748043,1.7646889015730491,1.8497831589496538,3.548961466252686,100,30,10,6,True
0.9844607638748043,1.7646889015730491,1.8497831589496538,3.548961466252686,100,30,10,6,False
0.9675083507199745,1.7872609942831712,1.829393934200693,3.5878562379465877,100,30,10,8,True
0.9675083507199745,1.7872609942831712,1.829393934200693,3.5878562379465877,100,30,10,8,False
0.9580861266961367,1.792396994054099,1.8257122668374806,3.6242952674085744,100,30,10,10,True
0.9580861266961367,1.792396994054099,1.8257122668374806,3.6242952674085744,100,30,10,10,False
1.380166470769559,1.8714134512970568,2.4776656093011633,3.5875104456959233,100,30,20,2,True
1.380166470769559,1.8714134512970568,2.4776656093011633,3.5875104456959233,100,30,20,2,False
1.2796650766415638,1.8171353581065819,2.3159684973676633,3.572673974272751,100,30,20,4,True
1.2796650766415638,1.8171353581065819,2.3159684973676633,3.572673974272751,100,30,20,4,False
1.2437825702469387,1.814297206976227,2.2685111005651266,3.608136418253971,100,30,20,6,True
1.2437825702469387,1.814297206976227,2.2685111005651266,3.608136418253971,100,30,20,6,False
1.2278030593111149,1.8295454905891841,2.247604520365339,3.6564681653466558,100,30,20,8,True
1.2278030593111149,1.8295454905891841,2.247604520365339,3.6564681653466558,100,30,20,8,False
1.2170414149321418,1.8396827130268134,2.2277240744472837,3.6794922820497513,100,30,20,10,True
1.2170414149321418,1.8396827130268134,2.2277240744472837,3.6794922820497513,100,30,20,10,False
3.191940379578782,3.261093148312177,4.942005598674186,5.11241965561499,150,5,2,2,True
3.191940379578782,3.261093148312177,4.942005598674186,5.11241965561499,150,5,2,2,False
2.501275188813369,2.593649412295109,4.119058868474213,4.426109222038485,150,5,2,4,True
2.501275188813369,2.593649412295109,4.119058868474213,4.426109222038485,150,5,2,4,False
2.347555355936931,2.437490596855881,3.920208754160214,4.275860832419926,150,5,2,6,True
2.347555355936931,2.437490596855881,3.920208754160214,4.275860832419926,150,5,2,6,False
2.3094834485248343,2.403103011360958,3.8586925637091722,4.237271936877955,150,5,2,8,True
2.3094834485248343,2.403103011360958,3.8586925637091722,4.237271936877955,150,5,2,8,False
2.2989384208193706,2.406471831331789,3.8478344300227194,4.254185764624789,150,5,2,10,True
2.2989384208193706,2.406471831331789,3.8478344300227194,4.254185764624789,150,5,2,10,False
3.188434181315844,3.2591301090781633,4.937468339247829,5.110651391307738,150,5,5,2,True
3.188434181315844,3.2591301090781633,4.937468339247829,5.110651391307738,150,5,5,2,False
2.5013323819467685,2.5944465940124153,4.116208983778126,4.423847963888157,150,5,5,4,True
2.5013323819467685,2.5944465940124153,4.116208983778126,4.423847963888157,150,5,5,4,False
2.3472612824147445,2.437507841177489,3.920026887378463,4.27629393948381,150,5,5,6,True
2.3472612824147445,2.437507841177489,3.920026887378463,4.27629393948381,150,5,5,6,False
2.3094834485248343,2.403103011360958,3.8586925637091722,4.237271936877955,150,5,5,8,True
2.3094834485248343,2.403103011360958,3.8586925637091722,4.237271936877955,150,5,5,8,False
2.2989384208193706,2.406471831331789,3.8478344300227194,4.254185764624789,150,5,5,10,True
2.2989384208193706,2.406471831331789,3.8478344300227194,4.254185764624789,150,5,5,10,False
3.1683232743187264,3.2366727046523893,4.923938133479243,5.094191327151842,150,5,10,2,True
3.1683232743187264,3.2366727046523893,4.923938133479243,5.094191327151842,150,5,10,2,False
2.5018490528281814,2.594525880129378,4.117198292403851,4.423710690626208,150,5,10,4,True
2.5018490528281814,2.594525880129378,4.117198292403851,4.423710690626208,150,5,10,4,False
2.3461858241967573,2.436004555507946,3.9186698225617347,4.274497563783914,150,5,10,6,True
2.3461858241967573,2.436004555507946,3.9186698225617347,4.274497563783914,150,5,10,6,False
2.309746186435178,2.4035018926444742,3.860029942037128,4.2379779251574385,150,5,10,8,True
2.309746186435178,2.4035018926444742,3.860029942037128,4.2379779251574385,150,5,10,8,False
2.2988925069861867,2.4065805505827105,3.847734797240294,4.254379891663467,150,5,10,10,True
2.2988925069861867,2.4065805505827105,3.847734797240294,4.254379891663467,150,5,10,10,False
3.146553647867841,3.2195676546744805,4.892754771534431,5.071533423084824,150,5,20,2,True
3.146553647867841,3.2195676546744805,4.892754771534431,5.071533423084824,150,5,20,2,False
2.4938872865545485,2.586953365300017,4.108000320086467,4.417879265894862,150,5,20,4,True
2.4938872865545485,2.586953365300017,4.108000320086467,4.417879265894862,150,5,20,4,False
2.345696793258854,2.4354313009553525,3.917633352023017,4.272362558906002,150,5,20,6,True
2.345696793258854,2.4354313009553525,3.917633352023017,4.272362558906002,150,5,20,6,False
2.309024507952864,2.403186269493445,3.8593036345048057,4.2379931021934185,150,5,20,8,True
2.309024507952864,2.403186269493445,3.8593036345048057,4.2379931021934185,150,5,20,8,False
2.29893570480185,2.407292663053971,3.8484861414783613,4.255874132637593,150,5,20,10,True
2.29893570480185,2.407292663053971,3.8484861414783613,4.255874132637593,150,5,20,10,False
1.8689776399985676,2.1318007537754378,3.1833337667007173,3.8431892960889016,150,10,2,2,True
1.8689776399985676,2.1318007537754378,3.1833337667007173,3.8431892960889016,150,10,2,2,False
1.6297833348974635,1.9451801722501465,2.801048045990804,3.709075605570838,150,10,2,4,True
1.6297833348974635,1.9451801722501465,2.801048045990804,3.709075605570838,150,10,2,4,False
1.5792269202868638,1.9263272646432583,2.6874303676094393,3.704413451222523,150,10,2,6,True
1.5792269202868638,1.9263272646432583,2.6874303676094393,3.704413451222523,150,10,2,6,False
1.5709270635875467,1.9389892066544432,2.655197967664502,3.738433430194899,150,10,2,8,True
1.5709270635875467,1.9389892066544432,2.655197967664502,3.738433430194899,150,10,2,8,False
1.5711839302142865,1.951726299427714,2.6452202540220946,3.7637193807946376,150,10,2,10,True
1.5711839302142865,1.951726299427714,2.6452202540220946,3.7637193807946376,150,10,2,10,False
1.8715155319778705,2.1332869299621757,3.185679377905817,3.8364228681811383,150,10,5,2,True
1.8715155319778705,2.1332869299621757,3.185679377905817,3.8364228681811383,150,10,5,2,False
1.638896819534867,1.943543044025444,2.839777527255366,3.702964439749062,150,10,5,4,True
1.638896819534867,1.943543044025444,2.839777527255366,3.702964439749062,150,10,5,4,False
1.5876987669248555,1.9272104549427955,2.724524813075093,3.7150687112003205,150,10,5,6,True
1.5876987669248555,1.9272104549427955,2.724524813075093,3.7150687112003205,150,10,5,6,False
1.5796320047606482,1.9355605334283819,2.694949583322894,3.7498348043128416,150,10,5,8,True
1.5796320047606482,1.9355605334283819,2.694949583322894,3.7498348043128416,150,10,5,8,False
1.57904607944838,1.9504068296719856,2.6800223778059347,3.765597829756908,150,10,5,10,True
1.57904607944838,1.9504068296719856,2.6800223778059347,3.765597829756908,150,10,5,10,False
1.8918620403539865,2.136573170899512,3.228305582771577,3.850987356046991,150,10,10,2,True
1.8918620403539865,2.136573170899512,3.228305582771577,3.850987356046991,150,10,10,2,False
1.6588285960302043,1.9493562728241565,2.882311344743801,3.707780483057055,150,10,10,4,True
1.6588285960302043,1.9493562728241565,2.882311344743801,3.707780483057055,150,10,10,4,False
1.619090562139087,1.9376560926198,2.794920205933616,3.7175107618201455,150,10,10,6,True
1.619090562139087,1.9376560926198,2.794920205933616,3.7175107618201455,150,10,10,6,False
1.6052015893202047,1.9448097657728778,2.755578039156275,3.7454821885000795,150,10,10,8,True
1.6052015893202047,1.9448097657728778,2.755578039156275,3.7454821885000795,150,10,10,8,False
1.6050057083986229,1.9595911494338616,2.7424838569369823,3.7775064589128684,150,10,10,10,True
1.6050057083986229,1.9595911494338616,2.7424838569369823,3.7775064589128684,150,10,10,10,False
1.9457431539990127,2.1764508413553174,3.315676867481041,3.8936716425232727,150,10,20,2,True
1.9457431539990127,2.1764508413553174,3.315676867481041,3.8936716425232727,150,10,20,2,False
1.7080064836567979,1.965555826310356,2.9787498590561943,3.7320526817929722,150,10,20,4,True
1.7080064836567979,1.965555826310356,2.9787498590561943,3.7320526817929722,150,10,20,4,False
1.6616824255004485,1.953576738903728,2.882631048382781,3.742991230267763,150,10,20,6,True
1.6616824255004485,1.953576738903728,2.882631048382781,3.742991230267763,150,10,20,6,False
1.6490597878027307,1.960175598868597,2.8532263294482254,3.7798247185125797,150,10,20,8,True
1.6490597878027307,1.960175598868597,2.8532263294482254,3.7798247185125797,150,10,20,8,False
1.6463976571140302,1.9720475850180825,2.8338838181007318,3.793698899402854,150,10,20,10,True
1.6463976571140302,1.9720475850180825,2.8338838181007318,3.793698899402854,150,10,20,10,False
1.1452594700355163,1.8259534927182817,1.9923213200160677,3.5052001210537806,150,15,2,2,True
1.1452594700355163,1.8259534927182817,1.9923213200160677,3.5052001210537806,150,15,2,2,False
0.9907855889067934,1.7614204316080184,1.675014899439751,3.4944830438860692,150,15,2,4,True
0.9907855889067934,1.7614204316080184,1.675014899439751,3.4944830438860692,150,15,2,4,False
0.9567616045462718,1.7664251876946924,1.6038046501838208,3.542340945465484,150,15,2,6,True
0.9567616045462718,1.7664251876946924,1.6038046501838208,3.542340945465484,150,15,2,6,False
0.9458577132755321,1.7821005429461436,1.574450384230083,3.575501605159909,150,15,2,8,True
0.9458577132755321,1.7821005429461436,1.574450384230083,3.575501605159909,150,15,2,8,False
0.9464091651203519,1.794543974603397,1.57395244589053,3.5937321117075496,150,15,2,10,True
0.9464091651203519,1.794543974603397,1.57395244589053,3.5937321117075496,150,15,2,10,False
1.233708615141246,1.83860541677759,2.1733540737008776,3.5273218059777443,150,15,5,2,True
1.233708615141246,1.83860541677759,2.1733540737008776,3.5273218059777443,150,15,5,2,False
1.0640489661528916,1.7677816474256989,1.860708321886349,3.5117814750842875,150,15,5,4,True
1.0640489661528916,1.7677816474256989,1.860708321886349,3.5117814750842875,150,15,5,4,False
1.0255186645038854,1.7747948420081323,1.7933392202019398,3.5470779176978535,150,15,5,6,True
1.0255186645038854,1.7747948420081323,1.7933392202019398,3.5470779176978535,150,15,5,6,False
1.0070811035808929,1.7891002244885392,1.752176308412605,3.5833377218535674,150,15,5,8,True
1.0070811035808929,1.7891002244885392,1.752176308412605,3.5833377218535674,150,15,5,8,False
1.0061506194584338,1.8075889030153076,1.7501307362360157,3.6185795179626328,150,15,5,10,True
1.0061506194584338,1.8075889030153076,1.7501307362360157,3.6185795179626328,150,15,5,10,False
1.350445599619049,1.8735790931412166,2.382816518155371,3.5769437502994346,150,15,10,2,True
1.350445599619049,1.8735790931412166,2.382816518155371,3.5769437502994346,150,15,10,2,False
1.1932706784564089,1.7948755785086739,2.1150515634311997,3.547559514126235,150,15,10,4,True
1.1932706784564089,1.7948755785086739,2.1150515634311997,3.547559514126235,150,15,10,4,False
1.1518169892886845,1.7953470240716412,2.0444357336700443,3.571539615671708,150,15,10,6,True
1.1518169892886845,1.7953470240716412,2.0444357336700443,3.571539615671708,150,15,10,6,False
1.1306332795097034,1.8057950157475073,2.0089639503407204,3.612972612051585,150,15,10,8,True
1.1306332795097034,1.8057950157475073,2.0089639503407204,3.612972612051585,150,15,10,8,False
1.125741696893336,1.8198899726982989,2.0022099424182667,3.6395835451235996,150,15,10,10,True
1.125741696893336,1.8198899726982989,2.0022099424182667,3.6395835451235996,150,15,10,10,False
1.5088550743485274,1.9247953828603002,2.6659289134319955,3.6452212261378802,150,15,20,2,True
1.5088550743485274,1.9247953828603002,2.6659289134319955,3.6452212261378802,150,15,20,2,False
1.3653285995381133,1.8380720987110153,2.433618594635441,3.597837474859929,150,15,20,4,True
1.3653285995381133,1.8380720987110153,2.433618594635441,3.597837474859929,150,15,20,4,False
1.3250799996560207,1.8342235888387841,2.3631510623794796,3.6248875808626635,150,15,20,6,True
1.3250799996560207,1.8342235888387841,2.3631510623794796,3.6248875808626635,150,15,20,6,False
1.3066256468799549,1.8401797699159255,2.3307121259734145,3.6479248295486237,150,15,20,8,True
1.3066256468799549,1.8401797699159255,2.3307121259734145,3.6479248295486237,150,15,20,8,False
1.299336645333277,1.8611756947615612,2.3173955460385742,3.6996895774227934,150,15,20,10,True
1.299336645333277,1.8611756947615612,2.3173955460385742,3.6996895774227934,150,15,20,10,False
0.7483568376815086,1.7355366978272824,1.322951733450732,3.417769733787996,150,20,2,2,True
0.7483568376815086,1.7355366978272824,1.322951733450732,3.417769733787996,150,20,2,2,False
0.6853236872490445,1.7137843361112155,1.2272639131849088,3.4610846642393716,150,20,2,4,True
0.6853236872490445,1.7137843361112155,1.2272639131849088,3.4610846642393716,150,20,2,4,False
0.6790670872990724,1.7315079407415022,1.226511571427631,3.507622617208454,150,20,2,6,True
0.6790670872990724,1.7315079407415022,1.226511571427631,3.507622617208454,150,20,2,6,False
0.6793045559033433,1.7528151015939206,1.2334909840991497,3.5403024272044323,150,20,2,8,True
0.6793045559033433,1.7528151015939206,1.2334909840991497,3.5403024272044323,150,20,2,8,False
0.684903366589625,1.7683248885073664,1.2461801915964872,3.5879417601475305,150,20,2,10,True
0.684903366589625,1.7683248885073664,1.2461801915964872,3.5879417601475305,150,20,2,10,False
0.9218982473493574,1.760710116554416,1.6774752244602527,3.461552324254378,150,20,5,2,True
0.9218982473493574,1.760710116554416,1.6774752244602527,3.461552324254378,150,20,5,2,False
0.82589956445553,1.7275723364745195,1.5393109916040477,3.4768017668298894,150,20,5,4,True
0.82589956445553,1.7275723364745195,1.5393109916040477,3.4768017668298894,150,20,5,4,False
0.7925485270183218,1.73681673490399,1.499179078640758,3.507693562149845,150,20,5,6,True
0.7925485270183218,1.73681673490399,1.499179078640758,3.507693562149845,150,20,5,6,False
0.7866520247049297,1.7564191449798336,1.494517063520004,3.565495064631832,150,20,5,8,True
0.7866520247049297,1.7564191449798336,1.494517063520004,3.565495064631832,150,20,5,8,False
0.7833629692830244,1.7710047946978889,1.4940766238574652,3.5935352590608005,150,20,5,10,True
0.7833629692830244,1.7710047946978889,1.4940766238574652,3.5935352590608005,150,20,5,10,False
1.1443231251850965,1.8002656846642857,2.069865261403259,3.503674425767536,150,20,10,2,True
1.1443231251850965,1.8002656846642857,2.069865261403259,3.503674425767536,150,20,10,2,False
1.0356825607893427,1.766283425476524,1.9067612687248148,3.530723650108868,150,20,10,4,True
1.0356825607893427,1.766283425476524,1.9067612687248148,3.530723650108868,150,20,10,4,False
0.9976071796415881,1.7665055929955207,1.8640754050913098,3.556750418674402,150,20,10,6,True
0.9976071796415881,1.7665055929955207,1.8640754050913098,3.556750418674402,150,20,10,6,False
0.9858870673081295,1.7897783554497657,1.8462456268143193,3.5930638802440167,150,20,10,8,True
0.9858870673081295,1.7897783554497657,1.8462456268143193,3.5930638802440167,150,20,10,8,False
0.9737493159442903,1.7914085465080027,1.8328136295498167,3.6182419529412635,150,20,10,10,True
0.9737493159442903,1.7914085465080027,1.8328136295498167,3.6182419529412635,150,20,10,10,False
1.3863129320659706,1.8705311399183566,2.47947609469452,3.5807939000961273,150,20,20,2,True
1.3863129320659706,1.8705311399183566,2.47947609469452,3.5807939000961273,150,20,20,2,False
1.2804558739194012,1.8070608741080874,2.3240602191073587,3.5795497392506825,150,20,20,4,True
1.2804558739194012,1.8070608741080874,2.3240602191073587,3.5795497392506825,150,20,20,4,False
1.245885428247297,1.8117108896551495,2.271949878609128,3.6003708359429485,150,20,20,6,True
1.245885428247297,1.8117108896551495,2.271949878609128,3.6003708359429485,150,20,20,6,False
1.230036142318653,1.8272173811393377,2.2419213373487805,3.649513563010723,150,20,20,8,True
1.230036142318653,1.8272173811393377,2.2419213373487805,3.649513563010723,150,20,20,8,False
1.2216214066815774,1.8386018030400886,2.2310540756917114,3.6812762946404463,150,20,20,10,True
1.2216214066815774,1.8386018030400886,2.2310540756917114,3.6812762946404463,150,20,20,10,False
0.6393048719496854,1.731155080615435,1.1716324400736917,3.4264425664976743,150,25,2,2,True
0.6393048719496854,1.731155080615435,1.1716324400736917,3.4264425664976743,150,25,2,2,False
0.6258834942647344,1.7029329678555194,1.165643751775154,3.4503237800931994,150,25,2,4,True
0.6258834942647344,1.7029329678555194,1.165643751775154,3.4503237800931994,150,25,2,4,False
0.6267194055878929,1.725804344593067,1.1774711428098033,3.504670291456327,150,25,2,6,True
0.6267194055878929,1.725804344593067,1.1774711428098033,3.504670291456327,150,25,2,6,False
0.6344947914036243,1.7520358072266282,1.1951264531804855,3.5642006551106835,150,25,2,8,True
0.6344947914036243,1.7520358072266282,1.1951264531804855,3.5642006551106835,150,25,2,8,False
0.6400733578041234,1.771088177443247,1.2049722238478249,3.5846619434494404,150,25,2,10,True
0.6400733578041234,1.771088177443247,1.2049722238478249,3.5846619434494404,150,25,2,10,False
0.8540416497814961,1.7573649596375505,1.5918256619989588,3.4414131511953947,150,25,5,2,True
0.8540416497814961,1.7573649596375505,1.5918256619989588,3.4414131511953947,150,25,5,2,False
0.7808178860597511,1.7245179180022907,1.4923743711831599,3.4771088657054388,150,25,5,4,True
0.7808178860597511,1.7245179180022907,1.4923743711831599,3.4771088657054388,150,25,5,4,False
0.7592248970436654,1.746320781709869,1.4712338018483355,3.5148848124392025,150,25,5,6,True
0.7592248970436654,1.746320781709869,1.4712338018483355,3.5148848124392025,150,25,5,6,False
0.7519174361840386,1.7543166739014422,1.4660400398174458,3.5666568839221697,150,25,5,8,True
0.7519174361840386,1.7543166739014422,1.4660400398174458,3.5666568839221697,150,25,5,8,False
0.748131549953743,1.7716037483256628,1.4659879772102924,3.6032176946054935,150,25,5,10,True
0.748131549953743,1.7716037483256628,1.4659879772102924,3.6032176946054935,150,25,5,10,False
1.1098204397210392,1.8049382714066458,2.0265773926533255,3.5160253410365603,150,25,10,2,True
1.1098204397210392,1.8049382714066458,2.0265773926533255,3.5160253410365603,150,25,10,2,False
1.0172012932817163,1.7618407130291533,1.893674780977125,3.5095293692017284,150,25,10,4,True
1.0172012932817163,1.7618407130291533,1.893674780977125,3.5095293692017284,150,25,10,4,False
0.9785973424460922,1.7613121766244793,1.848534688072294,3.54290883570158,150,25,10,6,True
0.9785973424460922,1.7613121766244793,1.848534688072294,3.54290883570158,150,25,10,6,False
0.9650318607711235,1.782002076015344,1.8274987971904653,3.5985091584879996,150,25,10,8,True
0.9650318607711235,1.782002076015344,1.8274987971904653,3.5985091584879996,150,25,10,8,False
0.9555448863993474,1.7987790145004399,1.8186133797681756,3.63069486855992,150,25,10,10,True
0.9555448863993474,1.7987790145004399,1.8186133797681756,3.63069486855992,150,25,10,10,False
1.3753695324113184,1.8650087838013116,2.4685390598298262,3.582495113002886,150,25,20,2,True
1.3753695324113184,1.8650087838013116,2.4685390598298262,3.582495113002886,150,25,20,2,False
1.2736685736351445,1.8100021500826222,2.311030439897678,3.57815246234213,150,25,20,4,True
1.2736685736351445,1.8100021500826222,2.311030439897678,3.57815246234213,150,25,20,4,False
1.2405019528569825,1.8156755784056593,2.2668771276750896,3.608452392977145,150,25,20,6,True
1.2405019528569825,1.8156755784056593,2.2668771276750896,3.608452392977145,150,25,20,6,False
1.2276875673183385,1.8233936573609324,2.245758942004126,3.646396946458344,150,25,20,8,True
1.2276875673183385,1.8233936573609324,2.245758942004126,3.646396946458344,150,25,20,8,False
1.213236363433727,1.8376817714615703,2.225910139439054,3.688735673743908,150,25,20,10,True
1.213236363433727,1.8376817714615703,2.225910139439054,3.688735673743908,150,25,20,10,False
0.6260626220743037,1.7334140475331854,1.1580535847017601,3.4382238361716193,150,30,2,2,True
0.6260626220743037,1.7334140475331854,1.1580535847017601,3.4382238361716193,150,30,2,2,False
0.619579682855722,1.7016788916295305,1.1599530638803028,3.4460674941941924,150,30,2,4,True
0.619579682855722,1.7016788916295305,1.1599530638803028,3.4460674941941924,150,30,2,4,False
0.626029851081823,1.7209640930705796,1.1773365179554784,3.4801520670160184,150,30,2,6,True
0.626029851081823,1.7209640930705796,1.1773365179554784,3.4801520670160184,150,30,2,6,False
0.6286115010720943,1.7481253134857393,1.1899842127913782,3.5525549611253293,150,30,2,8,True
0.6286115010720943,1.7481253134857393,1.1899842127913782,3.5525549611253293,150,30,2,8,False
0.6379322215159836,1.7577905926577777,1.2061697202043062,3.5724916107924836,150,30,2,10,True
0.6379322215159836,1.7577905926577777,1.2061697202043062,3.5724916107924836,150,30,2,10,False
0.8440997906063422,1.7497283697722847,1.5786255176817694,3.4510987585809483,150,30,5,2,True
0.8440997906063422,1.7497283697722847,1.5786255176817694,3.4510987585809483,150,30,5,2,False
0.7785278586673102,1.7203654569972695,1.4917127894591014,3.4750944101277983,150,30,5,4,True
